No errors
No warnings
368 ms
data source=metars
4796 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KSAD 171851Z AUTO 00000KT 10SM CLR 15/M10 A3016 RMK AO2 SLP194 T01501100,KSAD,2021-01-17T18:51:00Z,32.85,-109.63,15.0,-10.0,0,0,,10.0,30.159449,1019.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,937.0
KROW 171851Z 06005KT 10SM CLR 10/M07 A3010 RMK AO2 SLP181 T01001072,KROW,2021-01-17T18:51:00Z,33.3,-104.5,10.0,-7.2,60,5,,10.0,30.100393,1018.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1105.0
KRDU 171851Z 22006KT 10SM FEW045 BKN150 BKN250 09/M01 A2984 RMK AO2 SLP106 T00941011,KRDU,2021-01-17T18:51:00Z,35.9,-78.78,9.4,-1.1,220,6,,10.0,29.840551,1010.6,,,TRUE,,,,,,,FEW,4500,BKN,15000,BKN,25000,,,VFR,,,,,,,,,,,,SPECI,121.0
KPWM 171851Z 26015G22KT 10SM BKN046 BKN055 04/M03 A2930 RMK AO2 PK WND 27033/1809 SLP922 T00441033,KPWM,2021-01-17T18:51:00Z,43.65,-70.3,4.4,-3.3,260,15,22,10.0,29.300198,992.2,,,TRUE,,,,,,,BKN,4600,BKN,5500,,,,,VFR,,,,,,,,,,,,METAR,15.0
KPVD 171851Z 26019G29KT 10SM BKN050 07/M04 A2949 RMK AO2 PK WND 26032/1836 SLP986 T00671044,KPVD,2021-01-17T18:51:00Z,41.72,-71.43,6.7,-4.4,260,19,29,10.0,29.489174,998.6,,,TRUE,,,,,,,BKN,5000,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
KPIT 171851Z 24008KT 5SM -SN BR FEW008 BKN012 OVC028 01/M01 A2969 RMK AO2 SLP071 P0001 T00111011,KPIT,2021-01-17T18:51:00Z,40.47,-80.2,1.1,-1.1,240,8,,5.0,29.68996,1007.1,,,TRUE,,,,,,-SN BR,FEW,800,BKN,1200,OVC,2800,,,MVFR,,,,,,0.01,,,,,,METAR,339.0
KPHX 171851Z 29003KT 10SM SCT250 19/M08 A3008 RMK AO2 SLP177 T01891083 $,KPHX,2021-01-17T18:51:00Z,33.43,-112.02,18.9,-8.3,290,3,,10.0,30.079725,1017.7,,,TRUE,TRUE,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,338.0
KP59 171851Z AUTO 04010G16KT M03/M07 A2971 RMK AO1 SLP074 T10331067,KP59,2021-01-17T18:51:00Z,47.47,-87.88,-3.3,-6.7,40,10,16,,29.71063,1007.4,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,185.0
KOXR 171851Z 08014G25KT 10SM CLR 29/M04 A3002 RMK AO2 PK WND 08026/1823 SLP164 T02891039,KOXR,2021-01-17T18:51:00Z,34.2,-119.2,28.9,-3.9,80,14,25,10.0,30.02067,1016.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
KOXC 171851Z 27011G15KT 10SM BKN040 04/M04 A2954 RMK AO2 SLP020 T00391039,KOXC,2021-01-17T18:51:00Z,41.47,-73.13,3.9,-3.9,270,11,15,10.0,29.53937,1002.0,,,TRUE,,,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,METAR,211.0
KORF 171851Z 24010KT 10SM CLR 10/M02 A2981 RMK AO2 SLP095 T01001022,KORF,2021-01-17T18:51:00Z,36.9,-76.2,10.0,-2.2,240,10,,10.0,29.811024,1009.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,5.0
KORD 171851Z 24006KT 6SM -SN BR OVC009 M01/M03 A2967 RMK AO2 SLP054 P0000 T10111033,KORD,2021-01-17T18:51:00Z,41.95,-87.93,-1.1,-3.3,240,6,,6.0,29.66929,1005.4,,,TRUE,,,,,,-SN BR,OVC,900,,,,,,,IFR,,,,,,0.005,,,,,,METAR,202.0
KOCF 171851Z 32007KT 280V340 10SM BKN040 14/04 A3003 RMK AO2 SLP171 T01440039 $,KOCF,2021-01-17T18:51:00Z,29.17,-82.22,14.4,3.9,320,7,,10.0,30.029528,1017.1,,,TRUE,TRUE,,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,SPECI,24.0
KNYC 171851Z AUTO 27007G19KT 10SM OVC047 06/M04 A2964 RMK AO2 SLP028 T00611044 $,KNYC,2021-01-17T18:51:00Z,40.78,-73.97,6.1,-4.4,270,7,19,10.0,29.639763,1002.8,,TRUE,TRUE,TRUE,,,,,,OVC,4700,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
KMWN 171851Z 28079G82KT 1/16SM -SN FZFG BLSN VV001 M11/M11 RMK PK WND 28092/37 VRY LGT ICG,KMWN,2021-01-17T18:51:00Z,44.27,-71.3,-11.0,-11.0,280,79,82,0.06,,,,,,,,,,,-SN FZFG BLSN,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,METAR,1911.0
KMQE 171851Z AUTO 26021G35KT 04/M05 A2939 RMK AO1 PK WND 23038/1822 SLP968 T00391050,KMQE,2021-01-17T18:51:00Z,42.22,-71.12,3.9,-5.0,260,21,35,,29.388779,996.8,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,192.0
KLWB 171851Z 24009KT 5SM -SN BKN017 OVC023 00/M02 A2976,KLWB,2021-01-17T18:51:00Z,37.87,-80.4,0.0,-2.0,240,9,,5.0,29.760826,,,,,,,,,,-SN,BKN,1700,OVC,2300,,,,,MVFR,,,,,,,,,,,,METAR,702.0
KLGU 171851Z AUTO 28003KT 4SM BR CLR M03/M04 A3030 RMK AO2 SLP294 T10331044,KLGU,2021-01-17T18:51:00Z,41.78,-111.85,-3.3,-4.4,280,3,,4.0,30.301182,1029.4,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,1359.0
KLGA 171851Z 29021G28KT 10SM BKN046 BKN250 07/M04 A2962 RMK AO2 PK WND 30028/1850 SLP029 T00721044,KLGA,2021-01-17T18:51:00Z,40.78,-73.88,7.2,-4.4,290,21,28,10.0,29.619095,1002.9,,,TRUE,,,,,,,BKN,4600,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,9.0
KJFK 171851Z 28016G24KT 10SM BKN045 BKN250 07/M04 A2963 RMK AO2 PK WND 27027/1829 SLP035 T00671039,KJFK,2021-01-17T18:51:00Z,40.63,-73.77,6.7,-3.9,280,16,24,10.0,29.630905,1003.5,,,TRUE,,,,,,,BKN,4500,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,3.0
KJCT 171851Z AUTO 26005KT 10SM CLR 17/M04 A3012 RMK AO2 SLP179 T01721039,KJCT,2021-01-17T18:51:00Z,30.5,-99.77,17.2,-3.9,260,5,,10.0,30.121063,1017.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,522.0
KILG 171851Z 27018G25KT 10SM BKN049 08/M04 A2971 RMK AO2 PK WND 29026/1806 SLP061 T00831039 $,KILG,2021-01-17T18:51:00Z,39.67,-75.6,8.3,-3.9,270,18,25,10.0,29.71063,1006.1,,,TRUE,TRUE,,,,,,BKN,4900,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
KIGM 171851Z AUTO 04005KT 10SM CLR 14/M07 A3020 RMK AO2 SLP193 T01441067,KIGM,2021-01-17T18:51:00Z,35.25,-113.93,14.4,-6.7,40,5,,10.0,30.200787,1019.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1045.0
KHSE 171851Z AUTO 27008G15KT 10SM CLR 10/M01 A2989 RMK AO2 SLP122 T01001011,KHSE,2021-01-17T18:51:00Z,35.23,-75.62,10.0,-1.1,270,8,15,10.0,29.890747,1012.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,4.0
KHDO 171851Z AUTO 22008KT 10SM CLR 19/02 A3011 RMK AO2 SLP189 T01890022,KHDO,2021-01-17T18:51:00Z,29.37,-99.17,18.9,2.2,220,8,,10.0,30.109253,1018.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,280.0
KGDP 171851Z AUTO 23019KT 10SM CLR 12/ A3015 RMK AO2 SLP179 T0117,KGDP,2021-01-17T18:51:00Z,31.83,-104.82,11.7,,230,19,,10.0,30.15059,1017.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1664.0
KEWR 171851Z 28017G20KT 10SM BKN047 BKN250 07/M04 A2963 RMK AO2 PK WND 28029/1801 SLP034 T00671039,KEWR,2021-01-17T18:51:00Z,40.68,-74.17,6.7,-3.9,280,17,20,10.0,29.630905,1003.4,,,TRUE,,,,,,,BKN,4700,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,2.0
KERI 171851Z 24009G17KT 10SM BKN011 OVC018 02/M01 A2964 RMK AO2 SNE1752 SLP042 P0000 T00221006,KERI,2021-01-17T18:51:00Z,42.08,-80.18,2.2,-0.6,240,9,17,10.0,29.639763,1004.2,,,TRUE,,,,,,,BKN,1100,OVC,1800,,,,,MVFR,,,,,,0.005,,,,,,METAR,222.0
KELP 171851Z 00000KT 10SM SCT250 14/M10 A3014 RMK AO2 SLP176 T01391100,KELP,2021-01-17T18:51:00Z,31.82,-106.35,13.9,-10.0,0,0,,10.0,30.138779,1017.6,,,TRUE,,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,1205.0
KDAW 171851Z AUTO VRB06G21KT 10SM SCT043 OVC050 04/M04 A2933 RMK AO2 SLP932 T00441039 $,KDAW,2021-01-17T18:51:00Z,43.28,-70.92,4.4,-3.9,0,6,21,10.0,29.329725,993.2,,TRUE,TRUE,TRUE,,,,,,SCT,4300,OVC,5000,,,,,VFR,,,,,,,,,,,,METAR,100.0
KCSG 171851Z 27011KT 10SM CLR 11/M02 A2997 RMK AO2 SLP149 T01061022,KCSG,2021-01-17T18:51:00Z,32.52,-84.95,10.6,-2.2,270,11,,10.0,29.970472,1014.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,120.0
KCRP 171851Z 12009KT 10SM FEW040 20/09 A3010 RMK AO2 SLP191 T02000089,KCRP,2021-01-17T18:51:00Z,27.77,-97.5,20.0,8.9,120,9,,10.0,30.100393,1019.1,,,TRUE,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KCON 171851Z AUTO 26016G23KT 10SM BKN044 OVC055 04/M04 A2936 RMK AO2 PK WND 25027/1834 SLP945 T00391039,KCON,2021-01-17T18:51:00Z,43.2,-71.5,3.9,-3.9,260,16,23,10.0,29.359253,994.5,,TRUE,TRUE,,,,,,,BKN,4400,OVC,5500,,,,,VFR,,,,,,,,,,,,METAR,102.0
KCMH 171851Z 23008KT 6SM -SN BR BKN012 OVC024 02/00 A2970 RMK AO2 SLP064 P0000 T00170000,KCMH,2021-01-17T18:51:00Z,40.0,-82.88,1.7,0.0,230,8,,6.0,29.698818,1006.4,,,TRUE,,,,,,-SN BR,BKN,1200,OVC,2400,,,,,MVFR,,,,,,0.005,,,,,,METAR,257.0
KCLE 171851Z 22008KT 9SM SCT022 BKN030 OVC035 02/00 A2965 RMK AO2 SNB39E48 SLP065 P0000 T00220000,KCLE,2021-01-17T18:51:00Z,41.42,-81.85,2.2,0.0,220,8,,9.0,29.648623,1006.5,,,TRUE,,,,,,,SCT,2200,BKN,3000,OVC,3500,,,MVFR,,,,,,0.005,,,,,,METAR,237.0
KCAK 171851Z 24008KT 3SM -SN OVC015 02/M01 A2967 RMK AO2 SLP057 P0000 T00171011 $,KCAK,2021-01-17T18:51:00Z,40.92,-81.45,1.7,-1.1,240,8,,3.0,29.66929,1005.7,,,TRUE,TRUE,,,,,-SN,OVC,1500,,,,,,,MVFR,,,,,,0.005,,,,,,METAR,369.0
KBHK 171851Z AUTO 23007KT 10SM BKN080 OVC095 02/M10 A2986 RMK AO2 SLP138 T00171100 $,KBHK,2021-01-17T18:51:00Z,46.35,-104.25,1.7,-10.0,230,7,,10.0,29.861221,1013.8,,TRUE,TRUE,TRUE,,,,,,BKN,8000,OVC,9500,,,,,VFR,,,,,,,,,,,,METAR,904.0
KBGD 171851Z AUTO VRB06G15KT 10SM CLR 10/M09 A3013 RMK AO2 SLP200 T01001094,KBGD,2021-01-17T18:51:00Z,35.7,-101.4,10.0,-9.4,0,6,15,10.0,30.129921,1020.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,928.0
KBED 171851Z 25013G23KT 220V280 10SM OVC050 06/M04 A2941 RMK AO2 PK WND 27028/1758 SLP973 T00561044,KBED,2021-01-17T18:51:00Z,42.47,-71.3,5.6,-4.4,250,13,23,10.0,29.409449,997.3,,,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,39.0
KBDL 171851Z 26019G27KT 10SM FEW044 BKN060 BKN200 BKN250 05/M04 A2950 RMK AO2 PK WND 25027/1849 SLP991 T00501044,KBDL,2021-01-17T18:51:00Z,41.93,-72.68,5.0,-4.4,260,19,27,10.0,29.500984,999.1,,,TRUE,,,,,,,FEW,4400,BKN,6000,BKN,20000,BKN,25000,VFR,,,,,,,,,,,,METAR,52.0
KBAZ 171851Z 25007KT 10SM CLR 21/01 A3009 RMK AO2 SLP185 T02110006,KBAZ,2021-01-17T18:51:00Z,29.72,-98.05,21.1,0.6,250,7,,10.0,30.088583,1018.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,199.0
KAVX 171851Z AUTO VRB04KT 10SM CLR 26/M06 A3009 RMK AO2 SLP158 T02561061,KAVX,2021-01-17T18:51:00Z,33.4,-118.42,25.6,-6.1,0,4,,10.0,30.088583,1015.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,482.0
KATT 171851Z AUTO 00000KT 10SM CLR 18/M03 A3012 RMK AO2 SLP197 T01831028,KATT,2021-01-17T18:51:00Z,30.32,-97.77,18.3,-2.8,0,0,,10.0,30.121063,1019.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,203.0
KALB 171851Z 19003KT 9SM -SN OVC031 01/M02 A2950 RMK AO2 SLP994 P0001 T00111017,KALB,2021-01-17T18:51:00Z,42.75,-73.8,1.1,-1.7,190,3,,9.0,29.500984,999.4,,,TRUE,,,,,,-SN,OVC,3100,,,,,,,VFR,,,,,,0.01,,,,,,METAR,82.0
KAHN 171851Z 10SM BKN050 11/M03 A2991 RMK AO2 SLP131 T01061033,KAHN,2021-01-17T18:51:00Z,33.95,-83.33,10.6,-3.3,,,,10.0,29.911417,1013.1,,,TRUE,,,,,,,BKN,5000,,,,,,,VFR,,,,,,,,,,,,SPECI,241.0
KACT 171851Z 36009KT 10SM CLR 16/M03 A3013 RMK AO2 SLP200 T01611033,KACT,2021-01-17T18:51:00Z,31.62,-97.23,16.1,-3.3,360,9,,10.0,30.129921,1020.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,150.0
KABE 171851Z 26013G20KT 10SM OVC041 06/M03 A2964 RMK AO2 PK WND 26028/1758 SLP041 T00561033,KABE,2021-01-17T18:51:00Z,40.65,-75.45,5.6,-3.3,260,13,20,10.0,29.639763,1004.1,,,TRUE,,,,,,,OVC,4100,,,,,,,VFR,,,,,,,,,,,,METAR,117.0
K6R6 171851Z AUTO 17004KT 15/M03 A3012 RMK AO1 SLP187 T01501033,K6R6,2021-01-17T18:51:00Z,30.05,-102.22,15.0,-3.3,170,4,,,30.121063,1018.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,702.0
TJBQ 171850Z 07016G19KT 10SM CLR 28/21 A2997,TJBQ,2021-01-17T18:50:00Z,18.5,-67.13,28.0,21.0,70,16,19,10.0,29.970472,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,69.0
SFAL 171850Z 15006KT 9999 SCT030 10/06 Q1002 BECMG BKN020,SFAL,2021-01-17T18:50:00Z,-51.68,-57.77,10.0,6.0,150,6,,6.21,29.586615,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
PTYA 171850Z VRB06KT 12SM FEW016 SCT130 BKN300 27/25 A2975 RMK SLP076 T02720248,PTYA,2021-01-17T18:50:00Z,9.48,138.08,27.2,24.8,0,6,,12.0,29.749016,1007.6,,,,,,,,,,FEW,1600,SCT,13000,BKN,30000,,,VFR,,,,,,,,,,,,SPECI,4.0
PTRO 171850Z 13005KT 12SM BKN015CB BKN110 OVC280 24/24 A2976 RMK CB ALQDS,PTRO,2021-01-17T18:50:00Z,7.37,134.55,24.0,24.0,130,5,,12.0,29.760826,,,,,,,,,,,BKN,1500,BKN,11000,OVC,28000,,,MVFR,,,,,,,,,,,,SPECI,30.0
PADG 171850Z 03011KT 7SM -SN BR SCT024 OVC033 M11/M16 A2950,PADG,2021-01-17T18:50:00Z,68.03,-162.9,-11.0,-16.0,30,11,,7.0,29.500984,,,,,,,,,,-SN BR,SCT,2400,OVC,3300,,,,,VFR,,,,,,,,,,,,SPECI,297.0
OOSH 171850Z AUTO 19001KT //// ////// 20/12 Q1012 RMK 1008,OOSH,2021-01-17T18:50:00Z,24.38,56.62,20.0,12.0,190,1,,,29.88189,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,35.0
OOSA 171850Z 35005KT CAVOK 21/12 Q1014 NOSIG,OOSA,2021-01-17T18:50:00Z,17.03,54.1,21.0,12.0,350,5,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
OOMS 171850Z 21004KT CAVOK 19/17 Q1013 NOSIG,OOMS,2021-01-17T18:50:00Z,23.58,58.28,19.0,17.0,210,4,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
OODQ 171850Z AUTO 20007KT CAVOK ////// 18/14 Q1014 NOSIG RMK RH78? 0,OODQ,2021-01-17T18:50:00Z,19.52,57.65,18.0,14.0,200,7,,6.21,29.940945,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,116.0
OAMS 171850Z 10004KT 9999 BKN250 07/03 Q1009 BLU+BLU+,OAMS,2021-01-17T18:50:00Z,36.7,67.2,7.0,3.0,100,4,,6.21,29.793306,,,,,,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,METAR,382.0
OAKB 171850Z 31003KT 1400 FU NSC 03/M07 Q1019 RMK A3011 AMB AMB,OAKB,2021-01-17T18:50:00Z,34.55,69.22,3.0,-7.0,310,3,,0.87,30.088583,,,,,,,,,,FU,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,1786.0
MUVR 171850Z 01008KT 9000 BKN025 24/16 Q1016,MUVR,2021-01-17T18:50:00Z,23.03,-81.43,24.0,16.0,10,8,,5.59,30.0,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,65.0
MUSC 171850Z 09008KT 040V140 8000 BKN018 24/18 Q1016,MUSC,2021-01-17T18:50:00Z,22.5,-79.92,24.0,18.0,90,8,,4.97,30.0,,,,,,,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,97.0
MUHG 171850Z 34007KT 9000 FEW024 SCT033 BKN060 27/21 Q1015,MUHG,2021-01-17T18:50:00Z,20.78,-76.32,27.0,21.0,340,7,,5.59,29.970472,,,,,,,,,,,FEW,2400,SCT,3300,BKN,6000,,,VFR,,,,,,,,,,,,METAR,100.0
MUCU 171850Z 17005KT 120V200 9000 FEW020 SCT070 28/20 Q1014,MUCU,2021-01-17T18:50:00Z,19.97,-75.83,28.0,20.0,170,5,,5.59,29.940945,,,,,,,,,,,FEW,2000,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,70.0
MUCF 171850Z 08003KT 020V170 8000 OVC120 25/19 Q1016,MUCF,2021-01-17T18:50:00Z,22.15,-80.4,25.0,19.0,80,3,,4.97,30.0,,,,,,,,,,,OVC,12000,,,,,,,MVFR,,,,,,,,,,,,METAR,35.0
MUCC 171850Z 06009KT 030V090 9000 SCT020 25/18 Q1015,MUCC,2021-01-17T18:50:00Z,22.47,-78.33,25.0,18.0,60,9,,5.59,29.970472,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
MSLP 171850Z VRB05KT 9999 FEW060 33/19 Q1010 A2984 NOSIG,MSLP,2021-01-17T18:50:00Z,13.43,-89.05,33.0,19.0,0,5,,6.21,29.822834,,,,,,TRUE,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
MMUN 171850Z 33005KT 7SM SCT100 OVC250 23/16 A3004 RMK 8/037 BINOVC,MMUN,2021-01-17T18:50:00Z,21.03,-86.85,23.0,16.0,330,5,,7.0,30.041338,,,,,,,,,,,SCT,10000,OVC,25000,,,,,VFR,,,,,,,,,,,,METAR,13.0
LXGB 171850Z AUTO 18003KT 9999 NCD 13/09 Q1027,LXGB,2021-01-17T18:50:00Z,36.15,-5.33,13.0,9.0,180,3,,6.21,30.324802,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
LTFM 171850Z 34010KT 9999 -SHSN BKN025 M01/M05 Q1017 BECMG TL1920 26012KT RMK RWY17L 35009KT RWY34L 34008KT RWY16R 33007KT RWY36 34011KT RWY18 34011KT,LTFM,2021-01-17T18:50:00Z,41.27,28.75,-1.0,-5.0,340,10,,6.21,30.029528,,,,,,,,,,-SHSN,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,99.0
LTFJ 171850Z 36004KT 310V040 6000 -SHSN BKN013 BKN025 M02/M03 Q1017 R062///95 NOSIG,LTFJ,2021-01-17T18:50:00Z,40.9,29.3,-2.0,-3.0,360,4,,3.73,30.029528,,,,,,TRUE,,,,-SHSN,BKN,1300,BKN,2500,,,,,MVFR,,,,,,,,,,,,METAR,83.0
LTFH 171850Z 31020KT 9999 -SHRA FEW015 BKN028 BKN080 05/01 Q1010 NOSIG,LTFH,2021-01-17T18:50:00Z,41.27,36.57,5.0,1.0,310,20,,6.21,29.822834,,,,,,TRUE,,,,-SHRA,FEW,1500,BKN,2800,BKN,8000,,,MVFR,,,,,,,,,,,,METAR,7.0
LTFG 171850Z 32010KT 280V350 9999 SCT030 SCT100 12/M01 Q1007,LTFG,2021-01-17T18:50:00Z,36.3,32.3,12.0,-1.0,320,10,,6.21,29.734253,,,,,,,,,,,SCT,3000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,26.0
LTFE 171850Z 15004KT CAVOK 04/02 Q1013 NOSIG RMK RWY10 13003KT 110V170,LTFE,2021-01-17T18:50:00Z,37.25,27.67,4.0,2.0,150,4,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
LTFD 171850Z 08010KT 9999 SCT035 BKN100 00/M04 Q1017,LTFD,2021-01-17T18:50:00Z,39.55,27.02,0.0,-4.0,80,10,,6.21,30.029528,,,,,,,,,,,SCT,3500,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,15.0
LTFC 171850Z 34008KT 9999 FEW015 SCT030 M02/M05 Q1009 RMK RWY23 34011KT,LTFC,2021-01-17T18:50:00Z,37.87,30.38,-2.0,-5.0,340,8,,6.21,29.793306,,,,,,,,,,,FEW,1500,SCT,3000,,,,,VFR,,,,,,,,,,,,METAR,862.0
LTDA 171850Z VRB02KT 9999 FEW020CB BKN030 10/10 Q1006 NOSIG,LTDA,2021-01-17T18:50:00Z,36.37,36.28,10.0,10.0,0,2,,6.21,29.704725,,,,,,TRUE,,,,,FEW,2000,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,80.0
LTCS 171850Z 15010KT 0500 R04/0600N R22/P1500D BCFG SCT002 BKN020 04/04 Q1007 RMK RWY22 17012KT 4ST002 7SC020,LTCS,2021-01-17T18:50:00Z,37.45,38.9,4.0,4.0,150,10,,0.31,29.734253,,,,,,,,,,BCFG,SCT,200,BKN,2000,,,,,LIFR,,,,,,,,,,,,METAR,825.0
LTCN 171850Z 09008KT 060V120 9999 SCT030 BKN080 08/05 Q1004 NOSIG,LTCN,2021-01-17T18:50:00Z,37.53,36.95,8.0,5.0,90,8,,6.21,29.64567,,,,,,TRUE,,,,,SCT,3000,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,505.0
LTCJ 171850Z 35004KT 9999 -RA SCT035 BKN080 07/07 Q1006 RMK RWY20 34005KT 4SC035 7AC080,LTCJ,2021-01-17T18:50:00Z,37.93,41.12,7.0,7.0,350,4,,6.21,29.704725,,,,,,,,,,-RA,SCT,3500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,559.0
LTCI 171850Z 19018G28KT 130V240 9999 SCT035 BKN060 06/M04 Q1007 BECMG TL1950 13015G25KT TEMPO 4000 BR,LTCI,2021-01-17T18:50:00Z,38.47,43.33,6.0,-4.0,190,18,28,6.21,29.734253,,,,,,,,,,,SCT,3500,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,1654.0
LTCG 171850Z 30018KT 8000 -SHRA BKN014 BKN028 07/04 Q1008 TEMPO 3500 SHRA BR BKN008 BKN025,LTCG,2021-01-17T18:50:00Z,41.0,39.77,7.0,4.0,300,18,,4.97,29.763779,,,,,,,,,,-SHRA,BKN,1400,BKN,2800,,,,,MVFR,,,,,,,,,,,,METAR,28.0
LTCF 171850Z 03004KT 9999 SCT035 BKN070 M01/M03 Q1004,LTCF,2021-01-17T18:50:00Z,40.57,43.12,-1.0,-3.0,30,4,,6.21,29.64567,,,,,,,,,,,SCT,3500,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,1794.0
LTCE 171850Z 08003KT 060V120 6000 -SN BKN025 BKN070 M00/M01 Q1003 NOSIG RMK RWY08R 11003KT 070V170 RWY26R 08003KT RWY08L 12003KT 090V170,LTCE,2021-01-17T18:50:00Z,39.95,41.17,0.0,-1.0,80,3,,3.73,29.616142,,,,,,TRUE,,,,-SN,BKN,2500,BKN,7000,,,,,MVFR,,-0.3,,,,,,,,,,METAR,1758.0
LTCD 171850Z 12009KT 9999 BKN033 BKN070 04/M00 Q1002 NOSIG,LTCD,2021-01-17T18:50:00Z,39.72,39.52,4.0,0.0,120,9,,6.21,29.586615,,,,,,TRUE,,,,,BKN,3300,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,1146.0
LTCC 171850Z 01003KT 9999 -RA BKN025 BKN080 06/05 Q1006 NOSIG RMK RWY16 01002KT,LTCC,2021-01-17T18:50:00Z,37.88,40.2,6.0,5.0,10,3,,6.21,29.704725,,,,,,TRUE,,,,-RA,BKN,2500,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,676.0
